data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7031268,466,MLI3648,3648,03 April 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Koro,Diankabou,Anakila,14.5733,-3.0653,1,Koro Kibaru,New media,"On 3 April 2020, suspected Fulani militiamen attacked the Dogon village of Anakila (Koro, Mopti), and killed one individual.",1,1586212553,MLI
7031269,466,MLI3651,3651,03 April 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Koro,Koporo Pen,Koporo Pen,14.2263,-3.2993,2,Koro Kibaru,New media,"On 3 April 2020, suspected Fulani militiamen attacked the Dogon village of Nabirin in the commune of Koporo Pen (Koro, Mopti), and killed five individuals, wounded others. Several others went missing.",5,1586212553,MLI
7031270,466,MLI3649,3649,03 April 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Bandiagara,Sangha,Banani,14.4581,-3.288,1,Koro Kibaru,New media,"On 3 April 2020, suspected Fulani militiamen attacked the Dogon village of Banani (Bandiagara, Mopti), no casualties reported.",0,1586212553,MLI
7031271,466,MLI3652,3652,03 April 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Bandiagara,Sangha,Koundou,14.507,-3.2437,1,Koro Kibaru,New media,"On 3 April 2020, suspected Fulani militiamen attacked the Dogon village of Koundou (Bandiagara, Mopti), no casualties reported.",0,1586212553,MLI
7031273,466,MLI3650,3650,03 April 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Bandiagara,Sangha,Ibi,14.4809,-3.2632,1,Koro Kibaru,New media,"On 3 April 2020, suspected Fulani militiamen attacked the Dogon village of Ibi (Bandiagara, Mopti), and killed one individual.",1,1586212553,MLI
7031274,466,MLI3653,3653,03 April 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Bandiagara,Sangha,Neni,14.4652,-3.2733,1,Koro Kibaru,New media,"On 3 April 2020, suspected Fulani militiamen attacked the Dogon village of Neni (Bandiagara, Mopti), no casualties reported.",0,1586212553,MLI
7031272,466,MLI3643,3643,02 April 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Bandiagara,Bandiagara Commune,Bandiagara,14.3493,-3.6102,2,Koro Kibaru,New media,"On 2 April 2020, suspected Fulani militiamen attacked the Dogon village of Kokourou in the Bandiagara area (Bandiagara, Mopti), and killed one individual.",1,1586212553,MLI
7031275,466,MLI3647,3647,02 April 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Douentza,Douentza Commune,Wakara,14.8537,-3.0253,2,Koro Kibaru,New media,"On 2 April 2020, suspected Fulani militiamen attacked the Dogon village of Tama near Wakara, Muetoumo Commune (Bandiagara, Mopti), and killed one individual.",1,1586212553,MLI
7031276,466,MLI3646,3646,02 April 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Bandiagara,Doucoumbou,Tegourou,14.2639,-3.6091,2,Koro Kibaru,New media,"On 2 April 2020, suspected Fulani militiamen attacked the Dogon village of Tegourou, Doucoumbo Commune (Bandiagara, Mopti), killing two individuals and abducting another.",2,1586212553,MLI
7031032,466,MLI3645,3645,02 April 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Koro,Kassa,Okoyeri-Dogon,14.82,-2.925,1,Le Pays Dogon; Koro Kibaru,New media-Subnational,"On 2 April 2020, suspected Fulani militiamen attacked the Dogon village of Okoyeri, Kassa Commune (Bandiagara, Mopti), killing eight people and wounding two others.",8,1586212552,MLI
7031241,466,MLI3631,3631,29 March 2020,2020,1,Violence against civilians,Attack,Military Forces of Mali (2013-),,1,Civilians (Mali),Labour Group (Mali),7,17,Western Africa,Mali,Mopti,Douentza,Dallah,Boussouma,15.1163,-2.5948,1,Kisal,New media,"On 29 March 2020, Malian soldiers killed a merchant in Boussouma (Douentza, Mopti), reportedly in reaction to an IED attack in the vicinity.",1,1586212553,MLI
7031235,466,MLI3628,3628,28 March 2020,2020,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Mali),,7,27,Western Africa,Mali,Mopti,Douentza,Haire,Boni,15.0766,-2.2198,1,Jeunesse Tabital Pulaaku,New media,"On 28 March 2020, presumed JNIM militants abducted a man from the Fulani community in Boni (Douentza, Mopti).",0,1586212553,MLI
7031024,466,MLI3629,3629,28 March 2020,2020,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Mali),Muslim Group (Mali),7,27,Western Africa,Mali,Mopti,Douentza,Haire,Nokara,15.1763,-2.3959,1,Studio Tamani; Jeunesse Tabital Pulaaku,New media-Subnational,"On 28 March 2020, presumed JNIM militants abducted an imam in the village of Nokara (Douentza, Mopti). The imam was released the next day.",0,1586212552,MLI
7031338,466,MLI3626,3626,24 March 2020,2020,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Mali),URD: Union for the Republic and Democracy; Labour Group (Mali),7,27,Western Africa,Mali,Koulikoro,Banamba,Boron,Dossorola,14.2033,-7.4887,1,Maliweb,National,"On 24 March 2020, presumed JNIM militants ambushed an URD delegation campaigning for the legislative elections in Dossorola, Boron Commune (Banamaba, Koulikoro). The militants wounded a delegation member and seized at least one vehicle.",0,1586212553,MLI
7005514,466,MLI3610,3610,24 March 2020,2020,1,Violence against civilians,Attack,Dan Na Ambassagou,Dogon Ethnic Militia (Mali),4,Civilians (Mali),,7,47,Western Africa,Mali,Mopti,Bandiagara,Pignari Bana,Goundaka,14.5001,-3.9468,1,Whatsapp,New media,"On 24 March 2020, Dogon Dan Na Ambassagou militiamen killed six people in the village of Goundaka (Bandiagara, Mopti).",6,1585604733,MLI
7005345,466,MLI3611,3611,24 March 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Koro,Madougou,Kassawa,14.3857,-3.0009,1,Koro Kibaru,New media,"On 24 March 2020, suspected Fulani militiamen attacked the Dogon village of Kassawa (Koro, Mopti), and killed one individual.",1,1585604732,MLI
7005351,466,MLI3608,3608,24 March 2020,2020,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,Katiba Macina,2,Civilians (Mali),Women (Mali),7,27,Western Africa,Mali,Mopti,Youwarou,Dirma,Ambiri-Habe,15.5121,-4.2108,1,La voix du debo Youwarou info,New media,"On 24 March 2020, presumed Katiba Macina (JNIM) militants entered the market of Ambiri-Habe [Dirma](Youwarou, Mopti), and whipped marketgoers, particularly women, to enforce strict dress codes.",0,1585604732,MLI
7005116,466,MLI3605,3605,22 March 2020,2020,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims,Katiba Macina,2,Civilians (Mali),"Government of Mali (2013-); ADEMA-PASJ: Alliance for Democracy in Mali - Pan-African Party for Liberty, Solidarity and Justice",7,27,Western Africa,Mali,Mopti,Tenenkou,Kareri,Yassalamou,14.6071,-5.0925,1,Mali Actu; Whatsapp; Twitter,New media-National,"On 22 March 2020, Katiba Macina (JNIM) militants abducted the mayor of Kareri on campaign in Yassalamou (Kareri, Tenenkou). He is also an election candidate for the ADEMA-PASJ party.",0,1585604732,MLI
7005515,466,MLI3602,3602,21 March 2020,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),Tuareg Ethnic Group (Mali),7,37,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,2,Whatsapp,New media,"On 21 March 2020, unknown gunmen shot dead two Tuareg men in the area of Nebkit Elilk, around 18 kilometers west of Timbuktu (Tombouctou).",2,1585604733,MLI
7005346,466,MLI3601,3601,21 March 2020,2020,2,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Koro,Togo Taye,Anama,14.6726,-3.1311,1,Koro Kibaru,New media,"As reported on 21 March 2020, presumed Fulani militiamen attacked the Dogon village of Anana [Anama](Bamba, Koro), and killed one individual.",1,1585604732,MLI
6998333,466,MLI3581,3581,20 March 2020,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),Tuareg Ethnic Group (Mali),7,37,Western Africa,Mali,Tombouctou,Dire,Kirchamba,Douekire,16.3425,-3.2666,2,Twitter,New media,"On 20 March 2020, unknown gunmen opened fire against a Tuareg encampment near Doeukire (Goundam, Tombouctou), killing an elderly man and wounding two others.",1,1585000468,MLI
7005294,466,MLI3597,3597,20 March 2020,2020,1,Violence against civilians,Attack,Military Forces of Mali (2013-),,1,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,17,Western Africa,Mali,Mopti,Koro,Diougani,Aldouma,14.3845,-2.6432,1,Jeunesse Tabital Pulaaku,New media,"On 20 March 2020, the Malian army reportedly killed four members of the Fulani community in the village of Aldouma (Koro, Mopti), seizing livestock and pillaging property.",4,1585604732,MLI
7005113,466,MLI3599,3599,20 March 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Bandiagara,Guinedie,Guinedia,14.6514,-3.1451,1,Le Pays Dogon; Koro Kibaru,New media-Subnational,"On 20 March 2020, suspected Fulani militiamen attacked the village of Yanda (Guinedia), Bamba Commune (Koro, Mopti) and seized livestock.",0,1585604732,MLI
7005450,466,MLI3595,3595,18 March 2020,2020,1,Violence against civilians,Abduction/forced disappearance,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Mali),,7,27,Western Africa,Mali,Tombouctou,Goundam,Tonka,Tonka,16.1289,-3.7478,2,Studio Tamani,National,"On 18 March 2020, presumed JNM militants abducted activists of an unnamed political party and seized their vehicle between Tonka and Echell (Goundam, Tombouctou). They were released the following day.",0,1585604733,MLI
6998332,466,MLI3587,3587,18 March 2020,2020,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Mali),,3,Civilians (Mali),Government of Mali (2013-),7,37,Western Africa,Mali,Tombouctou,Tombouctou,Tombouctou,Timbuktu,16.7705,-3.0056,1,Twitter,New media,"On 18 March 2020, unknown gunmen abducted the president of the National Disarmament, Demobilization and Reintegration Commission (CNDDR) in Timbuktu (Tombouctou).",0,1585000468,MLI
6998341,466,MLI3582,3582,17 March 2020,2020,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Mali),,3,Civilians (Mali),RPM: Rally for Mali,7,37,Western Africa,Mali,Tombouctou,Niafunke,Soumpi,Attara,15.6621,-4.3523,1,Twitter,New media,"On 17 March 2020, unknown gunmen abducted the candidate of the RPM party for Niafunke while campaigning in Attara (Niafunke, Tombouctou).",0,1585000468,MLI
7005356,466,MLI3593,3593,17 March 2020,2020,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,Katiba Macina,2,Civilians (Mali),Labour Group (Mali),7,27,Western Africa,Mali,Mopti,Bandiagara,Bara Sara,Parou,14.1891,-3.7488,2,Le Pays Dogon,Subnational,"On 17 March 2020, presumed Katiba Macina (JNIM) militants burned a truck on the Parou bridge, between Parou and Songobia (Bandiagara, Mopti)",0,1585604733,MLI
7005110,466,MLI3590,3590,15 March 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Koro,Barapireli,Sogou-Yaguem,14.3478,-3.0211,1,Studio Tamani; Koro Kibaru,New media-Subnational,"On 15 March 2020, presumed Fulani militiamen attacked the Dogon village of Sogou-Yaguem (Koro, Mopti), killed four people and caused material damage.",4,1585604732,MLI
7004613,466,MLI3583,3583,15 March 2020,2020,1,Violence against civilians,Attack,Dan Na Ambassagou,,4,Civilians (Mali),Dogon Ethnic Group (Mali); Muslim Group (Mali); Students (Mali),7,47,Western Africa,Mali,Mopti,Bandiagara,Borko,Borko,14.9512,-3.3546,1,Kisal; Jeunesse Tabital Pulaaku,New media,"On 15 March 2020, Dan Na Ambassagou militiamen attacked the village of Borko (Borko, Bandiagara), killing one Dogon imam and four of his quranic students (talibes).",5,1585604080,MLI
6994186,466,MLI3573,3573,10 March 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Koro,Madougou,Madougou-Dogon - Binedama road,14.4007,-3.0815,1,Koro Kibaru,New media,"On 10 March 2020, presumed Fulani militiamen attacked the village of Madougou-Dogon (Koro, Mopti), killed five members of the Dogon community and seized livestock.",5,1584396903,MLI
6994340,466,MLI3572,3572,10 March 2020,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Western Africa,Mali,Koulikoro,Nara,Goumbou,Kaloumba,14.857,-7.4975,2,Studio Tamani,National,"On 10 March 2020, unknown gunmen attacked the motorcade of an electoral candidate (party unknwon) near the village of Kaloumba (Nara, Koulikoro), and seized his vehicle and baggage. No casualties reported.",0,1584396903,MLI
6993923,466,MLI3570,3570,09 March 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Bankass,Tori,Kourkanda-Habbe,13.6689,-3.7486,1,AFP; aBamako; Studio Tamani; Nord Sud Journal; Le Pays Dogon; AMAP; Pinal (Mali),Other-New media,"On 9 March 2020, presumed Fulani militiamen attacked the Dogon village of Kourkanda (Tori, Bankass), killing ten civilians and burning houses.",10,1584396902,MLI
6994185,466,MLI3568,3568,09 March 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Koro,Bamba,Bamba-Tende,14.6851,-3.0631,2,Koro Kibaru,New media,"On 9 March 2020, presumed Fulani militiamen attacked the Dogon village of Bandjougou (Koro, Mopti), and killed three villagers.",3,1584396903,MLI
6993921,466,MLI3567,3567,07 March 2020,2020,1,Violence against civilians,Attack,Military Forces of Mali (2013-),,1,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,17,Western Africa,Mali,Mopti,Douentza,Mondoro,Isseye,14.8728,-2.0256,1,Nord Sud Journal; Twitter,Other-New media,"On 7 March 2020, the Malian army reportedly executed an unspecified number of people from the Fulani community in the village of Isseye, Mondoro Commune (Douenzta, Mopti). Unknown fatalities coded as 3.",3,1584396902,MLI
6982367,466,MLI3561,3561,06 March 2020,2020,1,Violence against civilians,Attack,Military Forces of Mali (2013-),,1,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,17,Western Africa,Mali,Mopti,Douentza,Mondoro,Djoulouna,14.5439,-1.9494,1,Kisal,New media,"On 6 March 2020, the Malian army reportedly killed a civilian of the Fulani community in Djoulouna (Douentza, Mopti)",1,1583789987,MLI
6993776,466,MLI3556,3556,05 March 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Bankass,Baye,Tolle,13.5161,-3.4997,2,Le Pays Dogon; Koro Kibaru,New media-Subnational,"On 5 March 2020, suspected Fulani militiamen attacked the Dogon villages of Tolle and Weyla (Bankass, Mopti), and killed twenty people from the Dogon community and seized livestock.",20,1584396752,MLI
6993809,466,MLI3555,3555,05 March 2020,2020,1,Violence against civilians,Attack,Military Forces of Mali (2013-),,1,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,17,Western Africa,Mali,Mopti,Douentza,Mondoro,Baguel,14.8858,-1.7443,1,Kisal,New media,"On 5 March 2020, the Malian army reportedly killed a civilian from the Fulani community in Baguel (Douentza, Mopti).",1,1584396752,MLI
7005355,466,MLI3589,3589,05 March 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Bankass,Ouenkoro,Lema,13.33,-3.676,1,Le Pays Dogon,Subnational,"On 5 March 2020, presumed Fulani militiamen attacked the Dogon village of Lema [Lema Kanda (Bankass, Mopti), killing an unspecified number of people. Unknown fatalities assessed as low based and coded as 3, based on a lack of precision and additional reporting.",3,1585604733,MLI
6982369,466,MLI3559,3559,05 March 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Koro,Madougou,Pouraly,14.3671,-3.116,1,Koro Kibaru,New media,"On 5 March 2020, suspected Fulani militiamen attacked the Dogon village of Pouraly (Koro, Mopti), and seized livestock. No casualties reported.",0,1583789987,MLI
6982115,466,MLI3557,3557,05 March 2020,2020,1,Violence against civilians,Attack,Military Forces of Mali (2013-),,1,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,17,Western Africa,Mali,Mopti,Douentza,Mondoro,Godoware,14.8628,-1.7726,1,Jeunesse Tabital Pulaaku; Kisal,New media,"On 5 March 2020, the Malian army reportedly killed a civilian from the Fulani community in the village of Godoware (Douentza, Mopti).",1,1583789986,MLI
6982371,466,MLI3560,3560,05 March 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Koro,Madougou,Simerou,14.4411,-3.0856,1,Koro Kibaru,New media,"On 5 March 2020, suspected Fulani militiamen attacked and burned the Dogon village of Simerou (Koro, Mopti), causing the local population to leave for Koro. No casualties reported.",0,1583789987,MLI
6982116,466,MLI3558,3558,05 March 2020,2020,1,Violence against civilians,Attack,Military Forces of Mali (2013-),,1,Civilians (Mali),Women (Mali); Fulani Ethnic Group (Mali); Pastoralists (Mali),7,17,Western Africa,Mali,Mopti,Douentza,Mondoro,Mondoro,14.6762,-1.9513,2,Jeunesse Tabital Pulaaku; Kisal,New media,"On 5 March 2020, the Malian army reportedly killed two elderly women from the Fulani community in the village of Yogodji in Mondoro commune (Douentza, Mopti).",2,1583789986,MLI
6982533,466,MLI3553,3553,03 March 2020,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Western Africa,Mali,Gao,Ansongo,Talataye,I-n-Deliman,16.1506,1.4277,1,Studio Tamani,National,"On 3 March 2020, unknown gunmen killed a civilian in In-Deliman (Ansongo, Gao).",1,1583789987,MLI
6982363,466,MLI3551,3551,03 March 2020,2020,1,Violence against civilians,Attack,Military Forces of Mali (2013-),,1,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,17,Western Africa,Mali,Segou,Niono,Dogofry,Dogofri,14.8059,-6.0182,1,Jeunesse Tabital Pulaaku,New media,"On 3 March 2020, the Malian army reportedly killed eight civilians from the Fulani community in Dogofri (Niono, Segou).",8,1583789987,MLI
6982113,466,MLI3550,3550,02 March 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Douentza,Mondoro,Madougou,14.6172,-1.8922,2,Studio Tamani; Koro Kibaru,New media-Subnational,"On 2 March 2020, suspected Fulani militiamen killed three Dogon marketgoers between Madougou and Gangaroubougou (Koro, Mopti).",3,1583789986,MLI
6982107,466,MLI3543,3543,01 March 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Bankass,Baye,Baye,13.6226,-3.3705,2,Studio Tamani; Le Pays Dogon; Koro Kibaru,New media-Subnational,"On 1 March 2020, suspected Fulani militiamen attacked several Dogon villages in the area of Baye (Bankass, Mopti), killed at least four people, seized hundreds of livestock, and burned hundreds of granaries and cereals.",4,1583789986,MLI
6982370,466,MLI3544,3544,01 March 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Koro,Kassa,Kilimba,14.7436,-3.0182,1,Koro Kibaru,New media,"On 1 March 2020, suspected Fulani militiamen attacked the Dogon village of Kilimba (Koro, Mopti), and killed one individual and seized livestock.",1,1583789987,MLI
6978340,466,MLI3540,3540,27 February 2020,2020,1,Violence against civilians,Attack,Unidentified Armed Group (Mali),,3,Civilians (Mali),,7,37,Western Africa,Mali,Gao,Ansongo,Ouattagouna,Ouatagouna,15.1787,0.7238,1,Studio Tamani,National,"On 27 February 2020, unknown gunmen opened fire against a truck carrying marketgoers in Ouatagouna, and killed one civilian.",1,1583194354,MLI
6977864,466,MLI3541,3541,27 February 2020,2020,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,Katiba Macina,2,Civilians (Mali),,7,27,Western Africa,Mali,Mopti,Bandiagara,Bara Sara,Parou,14.1891,-3.7488,2,Le Pays Dogon; Pinal (Mali),New media-Subnational,"On 27 February 2020, presumed Katiba Macina (JNIM) militants attacked a bus between Parou and Songobia (Bara Sara, Bandiagara), killed one civilian and wounded three others severely.",1,1583194353,MLI
6977862,466,MLI3536,3536,24 February 2020,2020,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,Katiba Macina,2,Civilians (Mali),Dogon Ethnic Group (Mali),7,27,Western Africa,Mali,Mopti,Bandiagara,Doucoumbo,Djombo-Djenenke,14.42,-3.653,1,Koro Kibaru; AMAP,New media-National,"On 24 February 2020, suspected Katiba Macina (JNIM) militants attacked the Dogon village of Djombo-Djenenke (Bandiagara, Mopti), killed two people and inflicted material damages.",2,1583194353,MLI
6978342,466,MLI3534,3534,23 February 2020,2020,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Mali),,7,27,Western Africa,Mali,Tombouctou,Goundam,Tonka,Tonka,16.1289,-3.7478,1,Studio Tamani,National,"On 23 February 2020, presumed JNIM militants attacked the village of Tonka (Goundam, Tombouctou), and burned the local school. No casualties reported.",0,1583194354,MLI
6978343,466,MLI3532,3532,23 February 2020,2020,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,Katiba Macina,2,Civilians (Mali),,7,27,Western Africa,Mali,Mopti,Youwarou,N'dodjiga,Garou,15.7003,-4.1161,1,Studio Tamani,Subnational,"On 23 February 2020, suspected Katiba Macina (JNIM) militants killed six civilians in the village of Garou (Youwarou, Mopti).",6,1583194354,MLI
6978184,466,MLI3533,3533,23 February 2020,2020,1,Violence against civilians,Attack,Fulani Ethnic Militia (Mali),Pastoralists (Mali),4,Civilians (Mali),Dogon Ethnic Group (Mali),7,47,Western Africa,Mali,Mopti,Bandiagara,Dogani,Mennti-Soubi,14.9087,-3.3939,1,Le Pays Dogon,Subnational,"On 23 February 2020, suspected Fulani militiamen attacked the Dogon village of Menthy, killed two civilians, and burned granaries and shops.",2,1583194354,MLI
6876236,466,MLI3516,3516,21 February 2020,2020,1,Violence against civilians,Attack,Military Forces of Mali (2013-),,1,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,17,Western Africa,Mali,Mopti,Douentza,Mondoro,Isseye,14.8728,-2.0256,1,Jeunesse Tabital Pulaaku; Le Pays Dogon,New media-Subnational,"On 21 February 2020, the Malian army reportedly killed six members of the Fulani community in the village of Isseye.",6,1582579319,MLI
6876237,466,MLI3517,3517,21 February 2020,2020,1,Violence against civilians,Attack,Military Forces of Mali (2013-),,1,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,17,Western Africa,Mali,Mopti,Douentza,Mondoro,Mondoro,14.6762,-1.9513,2,Jeunesse Tabital Pulaaku; Le Pays Dogon,New media-Subnational,"On 21 February 2020, the Malian army reportedly killed twelve members from the Fulani community while three others went missing in the village of Wouro Orowel or Malougou (coded as Mondoro at geoprecision 2).",12,1582579319,MLI
6876233,466,MLI3511,3511,19 February 2020,2020,1,Violence against civilians,Attack,Dan Na Ambassagou,,4,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,47,Western Africa,Mali,Mopti,Bankass,Ouonkoro,Sankoro,13.5011,-3.8838,1,Mali Jet; Jeunesse Tabital Pulaaku; Pinal (Mali),New media-National,"On 19 February 2020, Dan Na Ambassagou militiamen reportedly attacked the villages of Sankoro, Bidi, and Kourouni, and killed twelve civilians from the Fulani community including an elderly man and a woman. Fatalities split between events as (4) in Sankoro, (4) in Bidi, and (4) in Kourouni reported on 19 February 2020.",4,1582579319,MLI
6876234,466,MLI3512,3512,19 February 2020,2020,1,Violence against civilians,Attack,Dan Na Ambassagou,,4,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,47,Western Africa,Mali,Mopti,Bankass,Ouonkoro,Bidi,13.4672,-3.9183,1,Mali Jet; Pinal (Mali); Jeunesse Tabital Pulaaku,New media-National,"On 19 February 2020, Dan Na Ambassagou militiamen reportedly attacked the villages of Sankoro, Bidi, and Kourouni, and killed twelve civilians from the Fulani community including an elderly man and a woman. Fatalities split between events as (4) in Sankoro, (4) in Bidi, and (4) in Kourouni.",4,1582579319,MLI
6876235,466,MLI3513,3513,19 February 2020,2020,1,Violence against civilians,Attack,Dan Na Ambassagou,,4,Civilians (Mali),Fulani Ethnic Group (Mali); Pastoralists (Mali),7,47,Western Africa,Mali,Mopti,Bankass,Ouenkoro,Kourouni,13.4594,-3.8683,1,Jeunesse Tabital Pulaaku; Pinal (Mali); Mali Jet,New media-National,"On 19 February 2020, Dan Na Ambassagou militiamen reportedly attacked the villages of Sankoro, Bidi, and Kourouni, and killed twelve civilians from the Fulani community including an elderly man and a woman. Fatalities split between events as (4) in Sankoro, (4) in Bidi, and (4) in Kourouni reported on 19 February 2020.",4,1582579319,MLI
